Instance name, maxTimeWidth (omega_c), maxRouteTime (omega_0), # service days, # customers,	# operations, Opt./Best no waiting (Subramanyan and Gounaris), Opt./Best waiting (Subramanyan and Gounaris), Problem type, Algorithm,Algorithm,# cons, # var, Root time (sec.), Total time (sec.), SEC r_time (sec.), SEC time (sec.), PEC r_time (sec.), PEC time (sec.), #BB r_iterations, #BC iterations, #BC nodes, #Connect r_cuts, #Connect cuts, #PEC r_cuts, #PEC cuts, Root LB, Root UB, Best Bound, Best Integer, Status
gr21_p5_f70_lL,244,2690,5,20,71,11832,11791,CTSP_2,COMPACT,1260,1010,0.20,0.70,0.00,0.00,0.00,0.00,516,7651,393,0,0,0,0,11638.1,11791,11791.00,11791,2
gr21_p5_f70_lM,366,2690,5,20,71,11791,11791,CTSP_2,COMPACT,1260,1010,0.19,0.80,0.00,0.00,0.00,0.00,531,6674,553,0,0,0,0,11636.5,11791,11791.00,11791,2
gr21_p5_f90_lH,546,3004,5,20,93,13238,13238,CTSP_2,COMPACT,2142,1732,0.39,0.68,0.00,0.00,0.00,0.00,993,1523,14,0,0,0,0,13225.0,13238,13238.00,13238,2
gr21_p5_f90_lL,273,3004,5,20,93,13245,13238,CTSP_2,COMPACT,2142,1732,0.31,1.79,0.00,0.00,0.00,0.00,623,5645,145,0,0,0,0,13127.0,13238,13236.78,13238,2
gr21_p5_f90_lM,409,3004,5,20,93,13238,13238,CTSP_2,COMPACT,2142,1732,0.45,0.83,0.00,0.00,0.00,0.00,961,2399,39,0,0,0,0,13159.0,13238,13238.00,13238,2
ulysses22_p3_f50_lH,1239,6792,3,21,35,18453,18453,CTSP_2,COMPACT,480,408,0.03,2695.72,0.00,0.00,0.00,0.00,153,62057597,7693313,0,0,0,0,15990.1,18453,18451.15,18453,2
ulysses22_p3_f50_lL,619,6792,3,21,35,18453,18453,CTSP_2,COMPACT,480,408,0.02,1865.87,0.00,0.00,0.00,0.00,142,42633618,4585369,0,0,0,0,15990.6,18453,18451.16,18453,2
ulysses22_p3_f50_lM,929,6792,3,21,35,18453,18453,CTSP_2,COMPACT,480,408,0.03,2307.20,0.00,0.00,0.00,0.00,160,54029034,5355582,0,0,0,0,15990.3,18453,18451.15,18453,2
ulysses22_p3_f70_lH,1330,7068,3,21,44,19213,19213,CTSP_2,COMPACT,750,647,0.04,7377.91,0.00,0.00,0.00,0.00,133,131009766,8730200,0,0,0,0,16848.0,19213,18848.46,19213,1
ulysses22_p3_f70_lL,665,7068,3,21,44,19213,19213,CTSP_2,COMPACT,750,647,0.05,7351.83,0.00,0.00,0.00,0.00,134,152897073,7638356,0,0,0,0,16848.0,19213,18696.39,19213,1
