bays29_p5_f70_lL    	  180	 1987	    5	   28	   98	   8596.0	   8542.0	CTSP_2         	H CTSP2        	    2.5140	  8542.000	  1822.000	    1	
bays29_p5_f70_lM    	  271	 1987	    5	   28	   98	   8542.0	   8542.0	CTSP_2         	H CTSP2        	    2.2770	  8542.000	  1822.000	    1	
bays29_p5_f90_lH    	  386	 2124	    5	   28	  124	   9534.0	   9512.0	CTSP_2         	H CTSP2        	    4.8400	  9534.000	  1962.000	    1	
bays29_p5_f90_lL    	  193	 2124	    5	   28	  124	   9534.0	   9534.0	CTSP_2         	H CTSP2        	    5.3340	  9534.000	  1962.000	    1	
bays29_p5_f90_lM    	  289	 2124	    5	   28	  124	   9534.0	   9512.0	CTSP_2         	H CTSP2        	    4.9720	  9534.000	  1962.000	    1	
ftv33_p3_f50_lH     	  215	 1112	    3	   33	   55	   3037.0	   3037.0	CTSP_2         	H CTSP2        	    0.6140	  3037.000	  1029.000	    1	
ftv33_p3_f50_lL     	  107	 1112	    3	   33	   55	   3037.0	   3037.0	CTSP_2         	H CTSP2        	    0.6090	  3037.000	  1029.000	    1	
ftv33_p3_f50_lM     	  161	 1112	    3	   33	   55	   3037.0	   3037.0	CTSP_2         	H CTSP2        	    0.6140	  3037.000	  1029.000	    1	
ftv33_p3_f70_lH     	  235	 1296	    3	   33	   72	   3405.0	   3335.0	CTSP_2         	H CTSP2        	    0.9110	  3373.000	  1294.000	    1	
ftv33_p3_f70_lL     	  117	 1296	    3	   33	   72	   3412.0	   3335.0	CTSP_2         	H CTSP2        	    0.8810	  3412.000	  1179.000	    1	
ftv33_p3_f70_lM     	  176	 1296	    3	   33	   72	   3412.0	   3335.0	CTSP_2         	H CTSP2        	    0.9020	  3373.000	  1294.000	    1	
ftv33_p3_f90_lH     	  257	 1394	    3	   33	   89	   3813.0	   3813.0	CTSP_2         	H CTSP2        	    1.3680	  3813.000	  1287.000	    1	
ftv33_p3_f90_lL     	  128	 1394	    3	   33	   89	   3813.0	   3813.0	CTSP_2         	H CTSP2        	    1.3620	  3813.000	  1305.000	    1	
ftv33_p3_f90_lM     	  192	 1394	    3	   33	   89	   3813.0	   3813.0	CTSP_2         	H CTSP2        	    1.3700	  3813.000	  1287.000	    1	
ftv33_p5_f50_lH     	  215	 1185	    5	   33	   92	   5174.0	   5174.0	CTSP_2         	H CTSP2        	    1.4640	  5174.000	  1078.000	    1	
ftv33_p5_f50_lL     	  107	 1185	    5	   33	   92	   5299.0	   5174.0	CTSP_2         	H CTSP2        	    1.3840	  5174.000	  1078.000	    1	
ftv33_p5_f50_lM     	  161	 1185	    5	   33	   92	   5192.0	   5174.0	CTSP_2         	H CTSP2        	    1.4370	  5174.000	  1078.000	    1	
ftv33_p5_f70_lH     	  235	 1296	    5	   33	  124	   5717.0	   5687.0	CTSP_2         	H CTSP2        	    2.9230	  5728.000	  1179.000	    1	
ftv33_p5_f70_lL     	  117	 1296	    5	   33	  124	   5728.0	   5687.0	CTSP_2         	H CTSP2        	    3.0160	  5728.000	  1179.000	    1	
ftv33_p5_f70_lM     	  176	 1296	    5	   33	  124	   5728.0	   5687.0	CTSP_2         	H CTSP2        	    2.9790	  5728.000	  1179.000	    1	
ftv33_p5_f90_lH     	  257	 1414	    5	   33	  155	   6378.0	   6378.0	CTSP_2         	H CTSP2        	    5.8620	  6378.000	  1286.000	    1	
ftv33_p5_f90_lL     	  128	 1414	    5	   33	  155	   6378.0	   6378.0	CTSP_2         	H CTSP2        	    6.1460	  6378.000	  1286.000	    1	
ftv33_p5_f90_lM     	  192	 1414	    5	   33	  155	   6378.0	   6378.0	CTSP_2         	H CTSP2        	    5.9780	  6378.000	  1286.000	    1	
ftv35_p3_f50_lH     	  221	 1217	    3	   35	   55	   3295.0	   3275.0	CTSP_2         	H CTSP2        	    1.9330	  3348.000	  1156.000	    1	
ftv35_p3_f50_lL     	  110	 1217	    3	   35	   55	   3349.0	   3316.0	CTSP_2         	H CTSP2        	    1.9400	  3335.000	  1179.000	    1	
ftv35_p3_f50_lM     	  166	 1217	    3	   35	   55	   3318.0	   3298.0	CTSP_2         	H CTSP2        	    1.9260	  3357.000	  1198.000	    1	
ftv35_p3_f70_lH     	  273	 1448	    3	   35	   76	   3822.0	   3814.0	CTSP_2         	H CTSP2        	    1.1550	  3880.000	  1447.000	    1	
ftv35_p3_f70_lL     	  136	 1448	    3	   35	   76	   3897.0	   3822.0	CTSP_2         	H CTSP2        	    1.1670	  3880.000	  1447.000	    1	
ftv35_p3_f70_lM     	  205	 1448	    3	   35	   76	   3836.0	   3814.0	CTSP_2         	H CTSP2        	    1.1600	  3880.000	  1447.000	    1	
ftv35_p3_f90_lH     	  289	 1593	    3	   35	   93	   4251.0	   4233.0	CTSP_2         	H CTSP2        	    1.7840	  4270.000	  1449.000	    1	
ftv35_p3_f90_lL     	  144	 1593	    3	   35	   93	   4254.0	   4251.0	CTSP_2         	H CTSP2        	    1.7900	  4270.000	  1449.000	    1	
ftv35_p3_f90_lM     	  217	 1593	    3	   35	   93	   4254.0	   4251.0	CTSP_2         	H CTSP2        	    1.7920	  4270.000	  1449.000	    1	
ftv35_p5_f50_lH     	  221	 1217	    5	   35	   91	   5447.0	   5433.0	CTSP_2         	H CTSP2        	    3.0280	  5470.000	  1216.000	    1	
ftv35_p5_f50_lL     	  110	 1217	    5	   35	   91	   5544.0	   5482.0	CTSP_2         	H CTSP2        	    3.1510	  5490.000	  1216.000	    1	
ftv35_p5_f50_lM     	  166	 1217	    5	   35	   91	   5496.0	   5462.0	CTSP_2         	H CTSP2        	    3.0190	  5490.000	  1216.000	    1	
ftv35_p5_f70_lH     	  273	 1503	    5	   35	  126	   6492.0	   6473.0	CTSP_2         	H CTSP2        	    2.7290	  6541.000	  1381.000	    1	
ftv35_p5_f70_lL     	  136	 1503	    5	   35	  126	   6600.0	   6503.0	CTSP_2         	H CTSP2        	    3.2030	  6541.000	  1381.000	    1	
ftv35_p5_f70_lM     	  205	 1503	    5	   35	  126	   6547.0	   6473.0	CTSP_2         	H CTSP2        	    2.7930	  6541.000	  1381.000	    1	
ftv35_p5_f90_lH     	  289	 1593	    5	   35	  152	   7090.0	   7062.0	CTSP_2         	H CTSP2        	    4.6550	  7186.000	  1473.000	    1	
ftv35_p5_f90_lL     	  144	 1593	    5	   35	  152	   7137.0	   7090.0	CTSP_2         	H CTSP2        	    4.4550	  7186.000	  1473.000	    1	
ftv35_p5_f90_lM     	  217	 1593	    5	   35	  152	   7090.0	   7090.0	CTSP_2         	H CTSP2        	    4.7000	  7186.000	  1473.000	    1	
ftv38_p3_f50_lH     	  235	 1292	    3	   38	   56	   3362.0	   3284.0	CTSP_2         	H CTSP2        	    3.6220	  3296.000	  1203.000	    1	
ftv38_p3_f50_lL     	  117	 1292	    3	   38	   56	   3471.0	   3288.0	CTSP_2         	H CTSP2        	    3.6160	  3296.000	  1221.000	    1	
ftv38_p3_f50_lM     	  176	 1292	    3	   38	   56	   3415.0	   3284.0	CTSP_2         	H CTSP2        	    3.6410	  3296.000	  1203.000	    1	
ftv38_p3_f70_lH     	  267	 1468	    3	   38	   85	   3963.0	   3963.0	CTSP_2         	H CTSP2        	    1.4650	  3963.000	  1385.000	    1	
ftv38_p3_f70_lL     	  133	 1468	    3	   38	   85	   3970.0	   3963.0	CTSP_2         	H CTSP2        	    1.5980	  3963.000	  1385.000	    1	
ftv38_p3_f70_lM     	  200	 1468	    3	   38	   85	   3963.0	   3963.0	CTSP_2         	H CTSP2        	    1.4510	  3963.000	  1385.000	    1	
ftv38_p3_f90_lH     	  303	 1668	    3	   38	  109	   4461.0	   4461.0	CTSP_2         	H CTSP2        	    3.0040	  4461.000	  1522.000	    1	
ftv38_p3_f90_lL     	  151	 1668	    3	   38	  109	   4461.0	   4461.0	CTSP_2         	H CTSP2        	    3.0610	  4461.000	  1522.000	    1	
ftv38_p3_f90_lM     	  227	 1668	    3	   38	  109	   4461.0	   4461.0	CTSP_2         	H CTSP2        	    3.0180	  4461.000	  1522.000	    1	
ftv38_p5_f50_lH     	  235	 1292	    5	   38	   98	   5774.0	   5732.0	CTSP_2         	H CTSP2        	    2.2150	  5867.000	  1274.000	    1	
ftv38_p5_f50_lL     	  117	 1292	    5	   38	   98	   5848.0	   5759.0	CTSP_2         	H CTSP2        	    2.4600	  5940.000	  1246.000	    1	
ftv38_p5_f50_lM     	  176	 1292	    5	   38	   98	   5804.0	   5732.0	CTSP_2         	H CTSP2        	    2.2270	  5885.000	  1246.000	    1	
ftv38_p5_f70_lH     	  267	 1468	    5	   38	  142	   6639.0	   6612.0	CTSP_2         	H CTSP2        	    5.2260	  6661.000	  1363.000	    1	
ftv38_p5_f70_lL     	  133	 1468	    5	   38	  142	   6671.0	   6653.0	CTSP_2         	H CTSP2        	    5.0860	  6661.000	  1363.000	    1	
ftv38_p5_f70_lM     	  200	 1468	    5	   38	  142	   6652.0	   6621.0	CTSP_2         	H CTSP2        	    4.9070	  6661.000	  1363.000	    1	
ftv38_p5_f90_lH     	  303	 1668	    5	   38	  180	   7392.0	   7392.0	CTSP_2         	H CTSP2        	   10.2640	  7392.000	  1522.000	    1	
ftv38_p5_f90_lL     	  151	 1668	    5	   38	  180	   7392.0	   7392.0	CTSP_2         	H CTSP2        	   10.6400	  7392.000	  1522.000	    1	
ftv38_p5_f90_lM     	  227	 1668	    5	   38	  180	   7392.0	   7392.0	CTSP_2         	H CTSP2        	   10.3290	  7392.000	  1522.000	    1	
dantzig42_p3_f50_lH 	  111	  605	    3	   41	   65	   1619.0	   1619.0	CTSP_2         	H CTSP2        	    2.2060	  1624.000	   569.000	    1	
dantzig42_p3_f50_lL 	   55	  605	    3	   41	   65	   1622.0	   1619.0	CTSP_2         	H CTSP2        	    2.1650	  1624.000	   569.000	    1	
dantzig42_p3_f50_lM 	   83	  605	    3	   41	   65	   1619.0	   1619.0	CTSP_2         	H CTSP2        	    2.2030	  1624.000	   569.000	    1	
dantzig42_p3_f70_lH 	  123	  676	    3	   41	   81	   1785.0	   1781.0	CTSP_2         	H CTSP2        	    2.7340	  1785.000	   631.000	    1	
dantzig42_p3_f70_lL 	   61	  676	    3	   41	   81	   1786.0	   1785.0	CTSP_2         	H CTSP2        	    2.7200	  1785.000	   631.000	    1	
dantzig42_p3_f70_lM 	   92	  676	    3	   41	   81	   1785.0	   1785.0	CTSP_2         	H CTSP2        	    2.7480	  1785.000	   631.000	    1	
dantzig42_p3_f90_lH 	  139	  766	    3	   41	  115	   2046.0	   2046.0	CTSP_2         	H CTSP2        	   12.3150	  2046.000	   700.000	    1	
dantzig42_p3_f90_lL 	   69	  766	    3	   41	  115	   2046.0	   2046.0	CTSP_2         	H CTSP2        	   10.8360	  2046.000	   700.000	    1	
dantzig42_p3_f90_lM 	  104	  766	    3	   41	  115	   2046.0	   2046.0	CTSP_2         	H CTSP2        	   12.2800	  2046.000	   700.000	    1	
dantzig42_p5_f50_lH 	  111	  611	    5	   41	  110	   2716.0	   2711.0	CTSP_2         	H CTSP2        	    5.2740	  2727.000	   557.000	    1	
dantzig42_p5_f50_lL 	   55	  611	    5	   41	  110	   2729.0	   2716.0	CTSP_2         	H CTSP2        	    4.8730	  2729.000	   581.000	    1	
dantzig42_p5_f50_lM 	   83	  611	    5	   41	  110	   2716.0	   2711.0	CTSP_2         	H CTSP2        	    5.5860	  2727.000	   557.000	    1	
dantzig42_p5_f70_lH 	  123	  676	    5	   41	  140	   2968.0	   2968.0	CTSP_2         	H CTSP2        	    9.1650	  2968.000	   631.000	    1	
dantzig42_p5_f70_lL 	   61	  676	    5	   41	  140	   2998.0	   2968.0	CTSP_2         	H CTSP2        	    9.2440	  2968.000	   631.000	    1	
dantzig42_p5_f70_lM 	   92	  676	    5	   41	  140	   2968.0	   2968.0	CTSP_2         	H CTSP2        	    9.1220	  2968.000	   631.000	    1	
dantzig42_p5_f90_lH 	  139	  766	    5	   41	  186	   3362.0	   3344.0	CTSP_2         	H CTSP2        	   56.8200	  3344.000	   705.000	    1	
dantzig42_p5_f90_lL 	   69	  766	    5	   41	  186	   3362.0	   3362.0	CTSP_2         	H CTSP2        	   42.1650	  3362.000	   698.000	    1	
dantzig42_p5_f90_lM 	  104	  766	    5	   41	  186	   3362.0	   3362.0	CTSP_2         	H CTSP2        	   39.6410	  3362.000	   698.000	    1	
swiss42_p3_f50_lH   	  205	 1107	    3	   41	   69	   3053.0	   3042.0	CTSP_2         	H CTSP2        	    2.7340	  3063.000	  1073.000	    1	
swiss42_p3_f50_lL   	  102	 1107	    3	   41	   69	   3063.0	   3055.0	CTSP_2         	H CTSP2        	    2.8010	  3063.000	  1073.000	    1	
swiss42_p3_f50_lM   	  154	 1107	    3	   41	   69	   3055.0	   3055.0	CTSP_2         	H CTSP2        	    2.7440	  3063.000	  1073.000	    1	
swiss42_p3_f70_lH   	  228	 1236	    3	   41	   86	   3274.0	   3274.0	CTSP_2         	H CTSP2        	    2.6170	  3274.000	  1124.000	    1	
swiss42_p3_f70_lL   	  114	 1236	    3	   41	   86	   3274.0	   3274.0	CTSP_2         	H CTSP2        	    2.7080	  3274.000	  1124.000	    1	
swiss42_p3_f70_lM   	  171	 1236	    3	   41	   86	   3274.0	   3274.0	CTSP_2         	H CTSP2        	    2.7420	  3274.000	  1124.000	    1	
swiss42_p3_f90_lH   	  249	 1369	    3	   41	  112	   3533.0	   3533.0	CTSP_2         	H CTSP2        	    4.3040	  3533.000	  1245.000	    1	
swiss42_p3_f90_lL   	  124	 1369	    3	   41	  112	   3543.0	   3533.0	CTSP_2         	H CTSP2        	    4.4520	  3533.000	  1245.000	    1	
swiss42_p3_f90_lM   	  186	 1369	    3	   41	  112	   3533.0	   3533.0	CTSP_2         	H CTSP2        	    4.3710	  3533.000	  1245.000	    1	
swiss42_p5_f50_lH   	  205	 1129	    5	   41	  113	   5115.0	   5115.0	CTSP_2         	H CTSP2        	    7.1840	  5115.000	  1070.000	    1	
swiss42_p5_f50_lL   	  102	 1129	    5	   41	  113	   5116.0	   5115.0	CTSP_2         	H CTSP2        	    6.6510	  5115.000	  1100.000	    1	
swiss42_p5_f50_lM   	  154	 1129	    5	   41	  113	   5116.0	   5115.0	CTSP_2         	H CTSP2        	    7.3090	  5115.000	  1070.000	    1	
swiss42_p5_f70_lH   	  228	 1258	    5	   41	  145	   5440.0	   5440.0	CTSP_2         	H CTSP2        	   11.9420	  5440.000	  1151.000	    1	
swiss42_p5_f70_lL   	  114	 1258	    5	   41	  145	   5462.0	   5440.0	CTSP_2         	H CTSP2        	   12.1370	  5440.000	  1151.000	    1	
swiss42_p5_f70_lM   	  171	 1258	    5	   41	  145	   5440.0	   5440.0	CTSP_2         	H CTSP2        	   11.9960	  5440.000	  1151.000	    1	
swiss42_p5_f90_lH   	  249	 1369	    5	   41	  190	   6007.0	   6007.0	CTSP_2         	H CTSP2        	   16.1780	  6007.000	  1245.000	    1	
swiss42_p5_f90_lL   	  124	 1369	    5	   41	  190	   6019.0	   6007.0	CTSP_2         	H CTSP2        	   17.5720	  6007.000	  1245.000	    1	
swiss42_p5_f90_lM   	  186	 1369	    5	   41	  190	   6007.0	   6007.0	CTSP_2         	H CTSP2        	   16.3970	  6007.000	  1245.000	    1	
p43_p3_f50_lH       	 1119	 6156	    3	   42	   67	  16733.0	  16733.0	CTSP_2         	H CTSP2        	    3.7780	 16735.000	  5597.000	    1	
p43_p3_f50_lL       	  559	 6156	    3	   42	   67	  16733.0	  16733.0	CTSP_2         	H CTSP2        	    3.7770	 16735.000	  5597.000	    1	
p43_p3_f50_lM       	  839	 6156	    3	   42	   67	  16733.0	  16733.0	CTSP_2         	H CTSP2        	    3.7810	 16735.000	  5597.000	    1	
p43_p3_f70_lH       	 1122	 6175	    3	   42	   91	  16830.0	  16830.0	CTSP_2         	H CTSP2        	   25.0490	 16830.000	  5614.000	    1	
p43_p3_f70_lL       	  561	 6175	    3	   42	   91	  16830.0	  16830.0	CTSP_2         	H CTSP2        	   25.0050	 16830.000	  5614.000	    1	
p43_p3_f70_lM       	  842	 6175	    3	   42	   91	  16830.0	  16830.0	CTSP_2         	H CTSP2        	   24.9350	 16830.000	  5614.000	    1	
p43_p3_f90_lH       	 1124	 6182	    3	   42	  113	  16848.0	  16848.0	CTSP_2         	H CTSP2        	   17.1120	 16848.000	  5620.000	    1	
p43_p3_f90_lL       	  562	 6182	    3	   42	  113	  16848.0	  16848.0	CTSP_2         	H CTSP2        	   17.1270	 16848.000	  5620.000	    1	
p43_p3_f90_lM       	  843	 6182	    3	   42	  113	  16848.0	  16848.0	CTSP_2         	H CTSP2        	   17.1340	 16848.000	  5620.000	    1	
p43_p5_f50_lH       	 1119	 6156	    5	   42	  111	  27800.0	  27800.0	CTSP_2         	H CTSP2        	   47.5990	 27810.000	  5620.000	    1	
p43_p5_f50_lL       	  559	 6156	    5	   42	  111	  27800.0	  27800.0	CTSP_2         	H CTSP2        	   47.6670	 27810.000	  5620.000	    1	
p43_p5_f50_lM       	  839	 6156	    5	   42	  111	  27800.0	  27800.0	CTSP_2         	H CTSP2        	   47.5850	 27810.000	  5620.000	    1	
p43_p5_f70_lH       	 1122	 6175	    5	   42	  151	  27959.0	  27959.0	CTSP_2         	H CTSP2        	  102.4160	 27959.000	  5620.000	    1	
p43_p5_f70_lL       	  561	 6175	    5	   42	  151	  27959.0	  27959.0	CTSP_2         	H CTSP2        	  102.4070	 27959.000	  5620.000	    1	
p43_p5_f70_lM       	  842	 6175	    5	   42	  151	  27959.0	  27959.0	CTSP_2         	H CTSP2        	  102.5500	 27959.000	  5620.000	    1	
p43_p5_f90_lH       	 1124	 6182	    5	   42	  188	  28082.0	  28082.0	CTSP_2         	H CTSP2        	   41.4510	 28082.000	  5620.000	    1	
p43_p5_f90_lL       	  562	 6182	    5	   42	  188	  28082.0	  28082.0	CTSP_2         	H CTSP2        	   41.4690	 28082.000	  5620.000	    1	
p43_p5_f90_lM       	  843	 6182	    5	   42	  188	  28082.0	  28082.0	CTSP_2         	H CTSP2        	   41.3560	 28082.000	  5620.000	    1	
ftv44_p3_f50_lH     	  255	 1353	    3	   44	   68	   3653.0	   3649.0	CTSP_2         	H CTSP2        	    5.3790	  3694.000	  1301.000	    1	
ftv44_p3_f50_lL     	  127	 1353	    3	   44	   68	   3668.0	   3656.0	CTSP_2         	H CTSP2        	    5.4190	  3759.000	  1344.000	    1	
ftv44_p3_f50_lM     	  191	 1353	    3	   44	   68	   3656.0	   3651.0	CTSP_2         	H CTSP2        	    5.3700	  3759.000	  1344.000	    1	
ftv44_p3_f70_lH     	  297	 1633	    3	   44	  100	   4446.0	   4440.0	CTSP_2         	H CTSP2        	    2.6000	  4451.000	  1506.000	    1	
ftv44_p3_f70_lL     	  148	 1633	    3	   44	  100	   4451.0	   4448.0	CTSP_2         	H CTSP2        	    2.6450	  4451.000	  1506.000	    1	
ftv44_p3_f70_lM     	  222	 1633	    3	   44	  100	   4448.0	   4444.0	CTSP_2         	H CTSP2        	    2.6640	  4451.000	  1506.000	    1	
ftv44_p3_f90_lH     	  295	 1624	    3	   44	  118	   4468.0	   4431.0	CTSP_2         	H CTSP2        	    3.0950	  4483.000	  1550.000	    1	
ftv44_p3_f90_lL     	  147	 1624	    3	   44	  118	   4484.0	   4469.0	CTSP_2         	H CTSP2        	    2.9250	  4503.000	  1554.000	    1	
ftv44_p3_f90_lM     	  221	 1624	    3	   44	  118	   4469.0	   4468.0	CTSP_2         	H CTSP2        	    3.0780	  4483.000	  1550.000	    1	
ftv44_p5_f50_lH     	  255	 1403	    5	   44	  116	   6229.0	   6229.0	CTSP_2         	H CTSP2        	    4.3460	  6266.000	  1301.000	    1	
ftv44_p5_f50_lL     	  127	 1403	    5	   44	  116	   6266.0	   6229.0	CTSP_2         	H CTSP2        	    4.2570	  6266.000	  1301.000	    1	
ftv44_p5_f50_lM     	  191	 1403	    5	   44	  116	   6229.0	   6229.0	CTSP_2         	H CTSP2        	    4.3090	  6266.000	  1301.000	    1	
ftv44_p5_f70_lH     	  297	 1633	    5	   44	  167	   7404.0	   7391.0	CTSP_2         	H CTSP2        	    6.2670	  7502.000	  1578.000	    1	
ftv44_p5_f70_lL     	  148	 1633	    5	   44	  167	   7456.0	   7456.0	CTSP_2         	H CTSP2        	    4.7030	  7502.000	  1578.000	    1	
ftv44_p5_f70_lM     	  222	 1633	    5	   44	  167	   7426.0	   7409.0	CTSP_2         	H CTSP2        	    6.5680	  7502.000	  1578.000	    1	
ftv44_p5_f90_lH     	  295	 1624	    5	   44	  195	   7403.0	   7361.0	CTSP_2         	H CTSP2        	    7.9020	  7431.000	  1557.000	    1	
ftv44_p5_f90_lL     	  147	 1624	    5	   44	  195	   7669.0	   7559.0	CTSP_2         	H CTSP2        	    5.6150	  7414.000	  1583.000	    1	
ftv44_p5_f90_lM     	  221	 1624	    5	   44	  195	   7403.0	   7403.0	CTSP_2         	H CTSP2        	    8.0810	  7431.000	  1557.000	    1	
ftv47_p3_f50_lH     	  286	 1577	    3	   47	   77	   4090.0	   4082.0	CTSP_2         	H CTSP2        	    1.7240	  4090.000	  1445.000	    1	
ftv47_p3_f50_lL     	  143	 1577	    3	   47	   77	   4127.0	   4090.0	CTSP_2         	H CTSP2        	    1.7090	  4090.000	  1445.000	    1	
ftv47_p3_f50_lM     	  215	 1577	    3	   47	   77	   4090.0	   4090.0	CTSP_2         	H CTSP2        	    1.7320	  4090.000	  1445.000	    1	
ftv47_p3_f70_lH     	  311	 1698	    3	   47	  101	   4648.0	   4648.0	CTSP_2         	H CTSP2        	    2.6500	  4768.000	  1644.000	    1	
ftv47_p3_f70_lL     	  155	 1698	    3	   47	  101	   4663.0	   4663.0	CTSP_2         	H CTSP2        	    2.6570	  4768.000	  1644.000	    1	
ftv47_p3_f70_lM     	  233	 1698	    3	   47	  101	   4663.0	   4648.0	CTSP_2         	H CTSP2        	    2.6590	  4768.000	  1644.000	    1	
ftv47_p3_f90_lH     	  342	 1885	    3	   47	  130	   4906.0	   4906.0	CTSP_2         	H CTSP2        	    4.7960	  4918.000	  1746.000	    1	
ftv47_p3_f90_lL     	  171	 1885	    3	   47	  130	   4940.0	   4906.0	CTSP_2         	H CTSP2        	    4.7910	  4918.000	  1746.000	    1	
ftv47_p3_f90_lM     	  257	 1885	    3	   47	  130	   4906.0	   4906.0	CTSP_2         	H CTSP2        	    4.8130	  4918.000	  1746.000	    1	
ftv47_p5_f50_lH     	  286	 1577	    5	   47	  127	   6901.0	   6854.0	CTSP_2         	H CTSP2        	   12.1420	  6876.000	  1483.000	    1	
ftv47_p5_f50_lL     	  143	 1577	    5	   47	  127	   6951.0	   6876.0	CTSP_2         	H CTSP2        	   12.1380	  6876.000	  1483.000	    1	
ftv47_p5_f50_lM     	  215	 1577	    5	   47	  127	   6925.0	   6865.0	CTSP_2         	H CTSP2        	   12.2610	  6876.000	  1483.000	    1	
ftv47_p5_f70_lH     	  311	 1712	    5	   47	  169	   7827.0	   7812.0	CTSP_2         	H CTSP2        	    5.3110	  7912.000	  1653.000	    1	
ftv47_p5_f70_lL     	  155	 1712	    5	   47	  169	   7832.0	   7829.0	CTSP_2         	H CTSP2        	    5.3960	  7924.000	  1644.000	    1	
ftv47_p5_f70_lM     	  233	 1712	    5	   47	  169	   7829.0	   7827.0	CTSP_2         	H CTSP2        	    5.3270	  7912.000	  1653.000	    1	
ftv47_p5_f90_lH     	  342	 1885	    5	   47	  215	   8226.0	   8226.0	CTSP_2         	H CTSP2        	   18.0030	  8248.000	  1746.000	    1	
ftv47_p5_f90_lL     	  171	 1885	    5	   47	  215	   8378.0	   8226.0	CTSP_2         	H CTSP2        	   18.7620	  8248.000	  1746.000	    1	
ftv47_p5_f90_lM     	  257	 1885	    5	   47	  215	   8226.0	   8226.0	CTSP_2         	H CTSP2        	   18.2300	  8248.000	  1746.000	    1	
att48_p3_f50_lH     	 1708	 9398	    3	   47	   77	  24965.0	  24942.0	CTSP_2         	H CTSP2        	    3.3900	 25040.000	  8544.000	    1	
att48_p3_f50_lL     	  854	 9398	    3	   47	   77	  25211.0	  24954.0	CTSP_2         	H CTSP2        	    2.8210	 25229.000	  9304.000	    1	
att48_p3_f50_lM     	 1281	 9398	    3	   47	   77	  24992.0	  24942.0	CTSP_2         	H CTSP2        	    3.0330	 25040.000	  8832.000	    1	
att48_p3_f70_lH     	 1845	10098	    3	   47	   99	  26238.0	  26089.0	CTSP_2         	H CTSP2        	    6.3190	 26219.000	  9362.000	    1	
att48_p3_f70_lL     	  922	10098	    3	   47	   99	  26486.0	  26405.0	CTSP_2         	H CTSP2        	    8.7480	 26486.000	  9363.000	    1	
att48_p3_f70_lM     	 1384	10098	    3	   47	   99	  26446.0	  26314.0	CTSP_2         	H CTSP2        	    6.1860	 26486.000	  9363.000	    1	
att48_p3_f90_lH     	 2101	11173	    3	   47	  127	  29992.0	  29929.0	CTSP_2         	H CTSP2        	    6.8520	 30058.000	 10158.000	    1	
att48_p3_f90_lL     	 1050	11173	    3	   47	  127	  29992.0	  29992.0	CTSP_2         	H CTSP2        	    6.9780	 30058.000	 10158.000	    1	
att48_p3_f90_lM     	 1576	11173	    3	   47	  127	  29992.0	  29992.0	CTSP_2         	H CTSP2        	    6.9050	 30058.000	 10158.000	    1	
att48_p5_f50_lH     	 1708	 9398	    5	   47	  122	  40074.0	  40047.0	CTSP_2         	H CTSP2        	    9.6040	 40051.000	  8544.000	    1	
att48_p5_f50_lL     	  854	 9398	    5	   47	  122	  40768.0	  40181.0	CTSP_2         	H CTSP2        	    7.0730	 40361.000	  8633.000	    1	
att48_p5_f50_lM     	 1281	 9398	    5	   47	  122	  40169.0	  40047.0	CTSP_2         	H CTSP2        	    8.2520	 40073.000	  8865.000	    1	
att48_p5_f70_lH     	 1845	10151	    5	   47	  168	  44427.0	  44198.0	CTSP_2         	H CTSP2        	   12.0950	 44328.000	  9362.000	    1	
att48_p5_f70_lL     	  922	10151	    5	   47	  168	  45177.0	  45095.0	CTSP_2         	H CTSP2        	   16.9520	 45130.000	  9428.000	    1	
att48_p5_f70_lM     	 1384	10151	    5	   47	  168	  45084.0	  44517.0	CTSP_2         	H CTSP2        	   12.7860	 44850.000	  9685.000	    1	
att48_p5_f90_lH     	 2101	11559	    5	   47	  214	  50348.0	  50305.0	CTSP_2         	H CTSP2        	   32.1740	 50493.000	 10582.000	    1	
att48_p5_f90_lL     	 1050	11559	    5	   47	  214	  50348.0	  50348.0	CTSP_2         	H CTSP2        	   35.3470	 50493.000	 10582.000	    1	
att48_p5_f90_lM     	 1576	11559	    5	   47	  214	  50348.0	  50348.0	CTSP_2         	H CTSP2        	   32.6730	 50493.000	 10582.000	    1	
gr48_p3_f50_lH      	  789	 4339	    3	   47	   72	  11876.0	  11846.0	CTSP_2         	H CTSP2        	    3.6120	 11876.000	  4062.000	    1	
gr48_p3_f50_lL      	  394	 4339	    3	   47	   72	  11880.0	  11880.0	CTSP_2         	H CTSP2        	    2.5410	 11880.000	  4044.000	    1	
gr48_p3_f50_lM      	  591	 4339	    3	   47	   72	  11880.0	  11876.0	CTSP_2         	H CTSP2        	    2.5890	 11876.000	  4062.000	    1	
gr48_p3_f70_lH      	  842	 4540	    3	   47	   99	  12017.0	  11940.0	CTSP_2         	H CTSP2        	    6.0150	 12017.000	  4205.000	    1	
gr48_p3_f70_lL      	  421	 4540	    3	   47	   99	  12051.0	  12017.0	CTSP_2         	H CTSP2        	    6.4820	 12017.000	  4205.000	    1	
gr48_p3_f70_lM      	  631	 4540	    3	   47	   99	  12017.0	  12017.0	CTSP_2         	H CTSP2        	    6.1360	 12017.000	  4205.000	    1	
gr48_p3_f90_lH      	  995	 5476	    3	   47	  135	  14325.0	  14325.0	CTSP_2         	H CTSP2        	    7.7640	 14365.000	  5027.000	    1	
